1	-8.152059e-001	3.291089e-001	2.786407e-001	-7.834077e-001	9.986010e-001	0	-5.791712e-001	9.442920e-001	-9.603954e-001	6.215082e-001	-5.287699e-002	-5.345455e+001	99	99	1
1	-8.082421e-001	3.064975e-001	3.128116e-001	-8.121504e-001	9.999774e-001	0	-5.888504e-001	9.518715e-001	-9.498152e-001	5.834482e-001	6.722118e-003	-5.309091e+001	99	99	1
1	-8.011027e-001	2.835177e-001	3.468669e-001	-8.392658e-001	9.977662e-001	0	-5.985269e-001	9.589670e-001	-9.379143e-001	5.437214e-001	6.680221e-002	-5.272727e+001	99	99	1
1	-7.937863e-001	2.601794e-001	3.807503e-001	-8.646421e-001	9.918847e-001	0	-6.081968e-001	9.655603e-001	-9.246779e-001	5.023884e-001	1.271403e-001	-5.236364e+001	99	99	1
1	-7.862912e-001	2.364934e-001	4.144034e-001	-8.881687e-001	9.822639e-001	0	-6.178561e-001	9.716331e-001	-9.100933e-001	4.595176e-001	1.875035e-001	-52	99	99	1
1	-7.786160e-001	2.124711e-001	4.477667e-001	-9.097370e-001	9.688498e-001	0	-6.275007e-001	9.771674e-001	-8.941504e-001	4.151850e-001	2.476492e-001	-5.163636e+001	99	99	1
1	-7.707593e-001	1.881247e-001	4.807787e-001	-9.292409e-001	9.516041e-001	0	-6.371264e-001	9.821451e-001	-8.768420e-001	3.694744e-001	3.073267e-001	-5.127273e+001	99	99	1
1	-7.627198e-001	1.634674e-001	5.133770e-001	-9.465771e-001	9.305056e-001	0	-6.467291e-001	9.865487e-001	-8.581632e-001	3.224775e-001	3.662777e-001	-5.090909e+001	99	99	1
1	-7.544962e-001	1.385130e-001	5.454976e-001	-9.616460e-001	9.055509e-001	0	-6.563045e-001	9.903606e-001	-8.381124e-001	2.742935e-001	4.242375e-001	-5.054545e+001	99	99	1
1	-7.460873e-001	1.132761e-001	5.770756e-001	-9.743519e-001	8.767554e-001	0	-6.658482e-001	9.935636e-001	-8.166908e-001	2.250297e-001	4.809365e-001	-5.018182e+001	99	99	1
1	-7.374920e-001	8.777223e-002	6.080448e-001	-9.846039e-001	8.441539e-001	0	-6.753558e-001	9.961406e-001	-7.939027e-001	1.748005e-001	5.361010e-001	-4.981818e+001	99	99	1
1	-7.287095e-001	6.201771e-002	6.383384e-001	-9.923161e-001	8.078013e-001	0	-6.848230e-001	9.980750e-001	-7.697558e-001	1.237281e-001	5.894548e-001	-4.945455e+001	99	99	1
1	-7.197386e-001	3.602961e-002	6.678888e-001	-9.974088e-001	7.677738e-001	0	-6.942452e-001	9.993507e-001	-7.442611e-001	7.194203e-002	6.407210e-001	-4.909091e+001	99	99	1
1	-7.105786e-001	9.825840e-003	6.966277e-001	-9.998083e-001	7.241685e-001	0	-7.036178e-001	9.999517e-001	-7.174328e-001	1.957860e-002	6.896231e-001	-4.872727e+001	99	99	1
1	-7.012288e-001	-1.657489e-002	7.244866e-001	-9.994481e-001	6.771045e-001	0	-7.129363e-001	9.998626e-001	-6.892889e-001	-3.321890e-002	7.358868e-001	-4.836364e+001	99	99	1
1	-6.916884e-001	-4.315305e-002	7.513966e-001	-9.962691e-001	6.267231e-001	0	-7.221960e-001	9.990685e-001	-6.598508e-001	-8.630073e-002	7.792420e-001	-48	99	99	1
1	-6.819570e-001	-6.988834e-002	7.772889e-001	-9.902205e-001	5.731875e-001	0	-7.313922e-001	9.975548e-001	-6.291439e-001	-1.395111e-001	8.194242e-001	-4.763636e+001	99	99	1
1	-6.720342e-001	-9.675966e-002	8.020947e-001	-9.812600e-001	5.166834e-001	0	-7.405201e-001	9.953078e-001	-5.971969e-001	-1.926883e-001	8.561765e-001	-4.727273e+001	99	99	1
1	-6.619195e-001	-1.237451e-001	8.257457e-001	-9.693546e-001	4.574185e-001	0	-7.495750e-001	9.923140e-001	-5.640426e-001	-2.456657e-001	8.892515e-001	-4.690909e+001	99	99	1
1	-6.516127e-001	-1.508221e-001	8.481740e-001	-9.544810e-001	3.956222e-001	0	-7.585519e-001	9.885609e-001	-5.297177e-001	-2.982717e-001	9.184133e-001	-4.654545e+001	99	99	1
1	-6.411136e-001	-1.779672e-001	8.693126e-001	-9.366261e-001	3.315453e-001	0	-7.674460e-001	9.840364e-001	-4.942627e-001	-3.503305e-001	9.434393e-001	-4.618182e+001	99	99	1
1	-6.304223e-001	-2.051562e-001	8.890954e-001	-9.157877e-001	2.654593e-001	0	-7.762523e-001	9.787292e-001	-4.577219e-001	-4.016627e-001	9.641220e-001	-4.581818e+001	99	99	1
1	-6.195388e-001	-2.323644e-001	9.074575e-001	-8.919744e-001	1.976556e-001	0	-7.849660e-001	9.726288e-001	-4.201438e-001	-4.520859e-001	9.802715e-001	-4.545455e+001	99	99	1
1	-6.084634e-001	-2.595661e-001	9.243355e-001	-8.652066e-001	1.284444e-001	0	-7.935820e-001	9.657254e-001	-3.815807e-001	-5.014156e-001	9.917167e-001	-4.509091e+001	99	99	1
1	-5.971962e-001	-2.867350e-001	9.396677e-001	-8.355165e-001	5.815373e-002	0	-8.020952e-001	9.580099e-001	-3.420887e-001	-5.494654e-001	9.983076e-001	-4.472727e+001	99	99	1
1	-5.857377e-001	-3.138444e-001	9.533940e-001	-8.029486e-001	-1.287209e-002	0	-8.105007e-001	9.494744e-001	-3.017281e-001	-5.960483e-001	9.999171e-001	-4.436364e+001	99	99	1
1	-5.740885e-001	-3.408667e-001	9.654569e-001	-7.675598e-001	-8.427383e-002	0	-8.187932e-001	9.401116e-001	-2.605628e-001	-6.409773e-001	9.964426e-001	-44	99	99	1
1	-5.622493e-001	-3.677737e-001	9.758009e-001	-7.294199e-001	-1.556791e-001	0	-8.269678e-001	9.299153e-001	-2.186607e-001	-6.840663e-001	9.878077e-001	-4.363636e+001	99	99	1
1	-5.502207e-001	-3.945367e-001	9.843735e-001	-6.886113e-001	-2.267044e-001	0	-8.350193e-001	9.188802e-001	-1.760934e-001	-7.251307e-001	9.739636e-001	-4.327273e+001	99	99	1
1	-5.380037e-001	-4.211264e-001	9.911246e-001	-6.452297e-001	-2.969568e-001	0	-8.429425e-001	9.070020e-001	-1.329362e-001	-7.639886e-001	9.548909e-001	-4.290909e+001	99	99	1
1	-5.255994e-001	-4.475130e-001	9.960077e-001	-5.993837e-001	-3.660365e-001	0	-8.507322e-001	8.942774e-001	-8.926786e-002	-8.004618e-001	9.306005e-001	-4.254545e+001	99	99	1
1	-5.130088e-001	-4.736664e-001	9.989793e-001	-5.511950e-001	-4.335391e-001	0	-8.583833e-001	8.807044e-001	-4.517071e-002	-8.343765e-001	9.011347e-001	-4.218182e+001	99	99	1
1	-5.002334e-001	-4.995557e-001	9.999997e-001	-5.007981e-001	-4.990581e-001	0	-8.658906e-001	8.662818e-001	-7.303867e-004	-8.655641e-001	8.665685e-001	-4.181818e+001	99	99	1
1	-4.872743e-001	-5.251499e-001	9.990331e-001	-4.483405e-001	-5.621875e-001	0	-8.732489e-001	8.510097e-001	4.396427e-002	-8.938628e-001	8.270098e-001	-4.145455e+001	99	99	1
1	-4.741334e-001	-5.504176e-001	9.960476e-001	-3.939821e-001	-6.225245e-001	0	-8.804530e-001	8.348895e-001	8.882142e-002	-9.191181e-001	7.826003e-001	-4.109091e+001	99	99	1
1	-4.608121e-001	-5.753268e-001	9.910156e-001	-3.378952e-001	-6.796725e-001	0	-8.874977e-001	8.179236e-001	1.337463e-001	-9.411837e-001	7.335157e-001	-4.072727e+001	99	99	1
1	-4.473123e-001	-5.998456e-001	9.839142e-001	-2.802637e-001	-7.332440e-001	0	-8.943778e-001	8.001158e-001	1.786417e-001	-9.599230e-001	6.799655e-001	-4.036364e+001	99	99	1
1	-4.336360e-001	-6.239417e-001	9.747251e-001	-2.212833e-001	-7.828636e-001	0	-9.010881e-001	7.814709e-001	2.234076e-001	-9.752096e-001	6.221933e-001	-40	99	99	1
1	-4.197852e-001	-6.475826e-001	9.634350e-001	-1.611603e-001	-8.281708e-001	0	-9.076235e-001	7.619953e-001	2.679421e-001	-9.869282e-001	5.604757e-001	-3.963636e+001	99	99	1
1	-4.057622e-001	-6.707356e-001	9.500358e-001	-1.001114e-001	-8.688234e-001	0	-9.139787e-001	7.416965e-001	3.121410e-001	-9.949762e-001	4.951221e-001	-3.927273e+001	99	99	1
1	-3.915693e-001	-6.933683e-001	9.345245e-001	-3.836258e-002	-9.045002e-001	0	-9.201486e-001	7.205834e-001	3.558988e-001	-9.992639e-001	4.264732e-001	-3.890909e+001	99	99	1
1	-3.772090e-001	-7.154477e-001	9.169039e-001	2.385101e-002	-9.349042e-001	0	-9.261281e-001	6.986663e-001	3.991081e-001	-9.997155e-001	3.549002e-001	-3.854545e+001	99	99	1
1	-3.626840e-001	-7.369413e-001	8.971822e-001	8.628654e-002	-9.597655e-001	0	-9.319122e-001	6.759568e-001	4.416606e-001	-9.962704e-001	2.808027e-001	-3.818182e+001	99	99	1
1	-3.479969e-001	-7.578165e-001	8.753736e-001	1.486941e-001	-9.788442e-001	0	-9.374957e-001	6.524678e-001	4.834471e-001	-9.888832e-001	2.046070e-001	-3.781818e+001	99	99	1
1	-3.331508e-001	-7.780408e-001	8.514981e-001	2.108179e-001	-9.919329e-001	0	-9.428735e-001	6.282138e-001	5.243577e-001	-9.775253e-001	1.267641e-001	-3.745455e+001	99	99	1
1	-3.181487e-001	-7.975820e-001	8.255818e-001	2.723970e-001	-9.988594e-001	0	-9.480408e-001	6.032105e-001	5.642824e-001	-9.621849e-001	4.774697e-002	-3.709091e+001	99	99	1
1	-3.029937e-001	-8.164083e-001	7.976571e-001	3.331670e-001	-9.994894e-001	0	-9.529925e-001	5.774751e-001	6.031113e-001	-9.428678e-001	-3.195192e-002	-3.672727e+001	99	99	1
1	-2.876893e-001	-8.344878e-001	7.677622e-001	3.928606e-001	-9.937280e-001	0	-9.577238e-001	5.510264e-001	6.407349e-001	-9.195980e-001	-1.118239e-001	-3.636364e+001	99	99	1
1	-2.722388e-001	-8.517895e-001	7.359421e-001	4.512094e-001	-9.815224e-001	0	-9.622297e-001	5.238842e-001	6.770445e-001	-8.924181e-001	-1.913469e-001	-36	99	99	1
1	-2.566459e-001	-8.682825e-001	7.022476e-001	5.079451e-001	-9.628632e-001	0	-9.665055e-001	4.960701e-001	7.119328e-001	-8.613894e-001	-2.699895e-001	-3.563636e+001	99	99	1
1	-2.409144e-001	-8.839365e-001	6.667363e-001	5.628005e-001	-9.377859e-001	0	-9.705464e-001	4.676070e-001	7.452937e-001	-8.265928e-001	-3.472141e-001	-3.527273e+001	99	99	1
1	-2.250481e-001	-8.987219e-001	6.294719e-001	6.155113e-001	-9.063718e-001	0	-9.743476e-001	4.385191e-001	7.770233e-001	-7.881281e-001	-4.224808e-001	-3.490909e+001	99	99	1
1	-2.090511e-001	-9.126096e-001	5.905243e-001	6.658174e-001	-8.687494e-001	0	-9.779047e-001	4.088321e-001	8.070199e-001	-7.461147e-001	-4.952519e-001	-3.454545e+001	99	99	1
1	-1.929276e-001	-9.255714e-001	5.499697e-001	7.134644e-001	-8.250941e-001	0	-9.812130e-001	3.785732e-001	8.351846e-001	-7.006914e-001	-5.649953e-001	-3.418182e+001	99	99	1
1	-1.766818e-001	-9.375796e-001	5.078907e-001	7.582051e-001	-7.756287e-001	0	-9.842680e-001	3.477707e-001	8.614215e-001	-6.520161e-001	-6.311895e-001	-3.381818e+001	99	99	1
1	-1.603182e-001	-9.486077e-001	4.643757e-001	7.998008e-001	-7.206227e-001	0	-9.870654e-001	3.164545e-001	8.856383e-001	-6.002655e-001	-6.933274e-001	-3.345455e+001	99	99	1
1	-1.438414e-001	-9.586298e-001	4.195190e-001	8.380229e-001	-6.603922e-001	0	-9.896008e-001	2.846557e-001	9.077465e-001	-5.456350e-001	-7.509209e-001	-3.309091e+001	99	99	1
1	-1.272561e-001	-9.676212e-001	3.734209e-001	8.726547e-001	-5.952978e-001	0	-9.918699e-001	2.524068e-001	9.276620e-001	-4.883377e-001	-8.035051e-001	-3.272727e+001	99	99	1
1	-1.105671e-001	-9.755581e-001	3.261872e-001	9.034923e-001	-5.257440e-001	0	-9.938687e-001	2.197415e-001	9.453052e-001	-4.286043e-001	-8.506428e-001	-3.236364e+001	99	99	1
1	-9.377949e-002	-9.824180e-001	2.779290e-001	9.303463e-001	-4.521766e-001	0	-9.955930e-001	1.866948e-001	9.606016e-001	-3.666819e-001	-8.919284e-001	-32	99	99	1
1	-7.689829e-002	-9.881792e-001	2.287627e-001	9.530434e-001	-3.750805e-001	0	-9.970389e-001	1.533029e-001	9.734822e-001	-3.028336e-001	-9.269922e-001	-3.163636e+001	99	99	1
1	-5.992877e-002	-9.928218e-001	1.788096e-001	9.714274e-001	-2.949767e-001	0	-9.982027e-001	1.196032e-001	9.838837e-001	-2.373368e-001	-9.555044e-001	-3.127273e+001	99	99	1
1	-4.287627e-002	-9.963266e-001	1.281955e-001	9.853606e-001	-2.124194e-001	0	-9.990804e-001	8.563415e-002	9.917489e-001	-1.704827e-001	-9.771786e-001	-3.090909e+001	99	99	1
1	-2.574630e-002	-9.986763e-001	7.705059e-002	9.947253e-001	-1.279923e-001	0	-9.996685e-001	5.143545e-002	9.970272e-001	-1.025750e-001	-9.917751e-001	-3.054545e+001	99	99	1
1	-8.544463e-003	-9.998547e-001	2.550917e-002	9.994243e-001	-4.230431e-002	0	-9.999635e-001	1.704772e-002	9.996746e-001	-3.392822e-002	-9.991047e-001	-3.018182e+001	99	99	1
1	8.723521e-003	-9.998471e-001	-2.629098e-002	9.993826e-001	4.401431e-002	0	-9.999619e-001	-1.748741e-002	9.996543e-001	3.513352e-002	-9.990309e-001	-2.981818e+001	99	99	1
1	2.605180e-002	-9.986404e-001	-7.820875e-002	9.945482e-001	1.303169e-001	0	-9.996606e-001	-5.212735e-002	9.969370e-001	1.042780e-001	-9.914724e-001	-2.945455e+001	99	99	1
1	4.343442e-002	-9.962233e-001	-1.301002e-001	9.848925e-001	2.159452e-001	0	-9.990563e-001	-8.682863e-002	9.915008e-001	1.731666e-001	-9.764055e-001	-2.909091e+001	99	99	1
1	6.086531e-002	-9.925857e-001	-1.818190e-001	9.704117e-001	3.002345e-001	0	-9.981460e-001	-1.215470e-001	9.833320e-001	2.414561e-001	-9.538654e-001	-2.872727e+001	99	99	1
1	7.833828e-002	-9.877195e-001	-2.332167e-001	9.511269e-001	3.825191e-001	0	-9.969268e-001	-1.562374e-001	9.724248e-001	3.088003e-001	-9.239475e-001	-2.836364e+001	99	99	1
1	9.584705e-002	-9.816184e-001	-2.841435e-001	9.270846e-001	4.621380e-001	0	-9.953961e-001	-1.908540e-001	9.587817e-001	3.748520e-001	-8.868080e-001	-28	99	99	1
1	1.133852e-001	-9.742777e-001	-3.344484e-001	8.983574e-001	5.384402e-001	0	-9.935511e-001	-2.253506e-001	9.424140e-001	4.392652e-001	-8.426637e-001	-2.763636e+001	99	99	1
1	1.309464e-001	-9.656946e-001	-3.839800e-001	8.650437e-001	6.107906e-001	0	-9.913895e-001	-2.596803e-001	9.233414e-001	5.016964e-001	-7.917921e-001	-2.727273e+001	99	99	1
1	1.485238e-001	-9.558683e-001	-4.325866e-001	8.272681e-001	6.785761e-001	0	-9.889088e-001	-2.937956e-001	9.015924e-001	5.618072e-001	-7.345301e-001	-2.690909e+001	99	99	1
1	1.661109e-001	-9.447996e-001	-4.801173e-001	7.851810e-001	7.412108e-001	0	-9.861071e-001	-3.276488e-001	8.772043e-001	6.192663e-001	-6.712723e-001	-2.654545e+001	99	99	1
1	1.837010e-001	-9.324915e-001	-5.264220e-001	7.389584e-001	7.981420e-001	0	-9.829822e-001	-3.611919e-001	8.502234e-001	6.737510e-001	-6.024693e-001	-2.618182e+001	99	99	1
1	2.012870e-001	-9.189490e-001	-5.713522e-001	6.888015e-001	8.488556e-001	0	-9.795323e-001	-3.943764e-001	8.207049e-001	7.249499e-001	-5.286247e-001	-2.581818e+001	99	99	1
1	2.188622e-001	-9.041789e-001	-6.147616e-001	6.349359e-001	8.928814e-001	0	-9.757558e-001	-4.271540e-001	7.887130e-001	7.725648e-001	-4.502919e-001	-2.545455e+001	99	99	1
1	2.364196e-001	-8.881901e-001	-6.565064e-001	5.776110e-001	9.297978e-001	0	-9.716511e-001	-4.594761e-001	7.543205e-001	8.163121e-001	-3.680706e-001	-2.509091e+001	99	99	1
1	2.539519e-001	-8.709937e-001	-6.964461e-001	5.170989e-001	9.592372e-001	0	-9.672168e-001	-4.912942e-001	7.176091e-001	8.559256e-001	-2.826021e-001	-2.472727e+001	99	99	1
1	2.714522e-001	-8.526026e-001	-7.344440e-001	4.536932e-001	9.808896e-001	0	-9.624519e-001	-5.225598e-001	6.786693e-001	8.911579e-001	-1.945648e-001	-2.436364e+001	99	99	1
1	2.889131e-001	-8.330320e-001	-7.703677e-001	3.877079e-001	9.945071e-001	0	-9.573553e-001	-5.532248e-001	6.375999e-001	9.217822e-001	-1.046687e-001	-24	99	99	1
1	3.063274e-001	-8.122989e-001	-8.040896e-001	3.194759e-001	9.999068e-001	0	-9.519262e-001	-5.832414e-001	5.945081e-001	9.475944e-001	-1.365018e-002	-2.363636e+001	99	99	1
1	3.236877e-001	-7.904226e-001	-8.354876e-001	2.493472e-001	9.969740e-001	0	-9.461640e-001	-6.125619e-001	5.495092e-001	9.684141e-001	7.773471e-002	-2.327273e+001	99	99	1
1	3.409868e-001	-7.674245e-001	-8.644456e-001	1.776874e-001	9.856647e-001	0	-9.400681e-001	-6.411393e-001	5.027263e-001	9.840870e-001	1.687161e-001	-2.290909e+001	99	99	1
1	3.582172e-001	-7.433278e-001	-8.908539e-001	1.048755e-001	9.660066e-001	0	-9.336383e-001	-6.689273e-001	4.542899e-001	9.944853e-001	2.585172e-001	-2.254545e+001	99	99	1
1	3.753713e-001	-7.181580e-001	-9.146097e-001	3.130245e-002	9.381012e-001	0	-9.268745e-001	-6.958800e-001	4.043377e-001	9.995099e-001	3.463611e-001	-2.218182e+001	99	99	1
1	3.924418e-001	-6.919426e-001	-9.356179e-001	-4.263176e-002	9.021234e-001	0	-9.197769e-001	-7.219525e-001	3.530144e-001	9.990908e-001	4.314781e-001	-2.181818e+001	99	99	1
1	4.094210e-001	-6.647110e-001	-9.537910e-001	-1.165197e-001	8.583214e-001	0	-9.123456e-001	-7.471005e-001	3.004709e-001	9.931884e-001	5.131123e-001	-2.145455e+001	99	99	1
1	4.263014e-001	-6.364948e-001	-9.690501e-001	-1.899492e-001	8.070161e-001	0	-9.045812e-001	-7.712810e-001	2.468641e-001	9.817939e-001	5.905293e-001	-2.109091e+001	99	99	1
1	4.430755e-001	-6.073273e-001	-9.813251e-001	-2.625055e-001	7.485989e-001	0	-8.964843e-001	-7.944517e-001	1.923564e-001	9.649305e-001	6.630231e-001	-2.072727e+001	99	99	1
1	4.597357e-001	-5.772440e-001	-9.905551e-001	-3.337740e-001	6.835295e-001	0	-8.880558e-001	-8.165717e-001	1.371151e-001	9.426531e-001	7.299228e-001	-2.036364e+001	99	99	1
1	4.762742e-001	-5.462820e-001	-9.966887e-001	-4.033428e-001	6.123329e-001	0	-8.792968e-001	-8.376013e-001	8.131214e-002	9.150489e-001	7.906000e-001	-20	99	99	1
1	4.926837e-001	-5.144806e-001	-9.996843e-001	-4.708047e-001	5.355953e-001	0	-8.702085e-001	-8.575020e-001	2.512315e-002	8.822374e-001	8.444747e-001	-1.963636e+001	99	99	1
1	5.089563e-001	-4.818806e-001	-9.995109e-001	-5.357607e-001	4.539599e-001	0	-8.607923e-001	-8.762369e-001	-3.127287e-002	8.443698e-001	8.910221e-001	-1.927273e+001	99	99	1
1	5.250846e-001	-4.485247e-001	-9.961474e-001	-5.978218e-001	3.681214e-001	0	-8.510500e-001	-8.937704e-001	-8.769419e-002	8.016290e-001	9.297777e-001	-1.890909e+001	99	99	1
1	5.410610e-001	-4.144572e-001	-9.895839e-001	-6.566119e-001	2.788209e-001	0	-8.409833e-001	-9.100688e-001	-1.439571e-001	7.542286e-001	9.603431e-001	-1.854545e+001	99	99	1
1	5.568779e-001	-3.797243e-001	-9.798211e-001	-7.117704e-001	1.868387e-001	0	-8.305944e-001	-9.250997e-001	-1.998763e-001	7.024122e-001	9.823906e-001	-1.818182e+001	99	99	1
1	5.725277e-001	-3.443733e-001	-9.668709e-001	-7.629543e-001	9.298851e-002	0	-8.198854e-001	-9.388328e-001	-2.552660e-001	6.464524e-001	9.956671e-001	-1.781818e+001	99	99	1
1	5.880029e-001	-3.084533e-001	-9.507561e-001	-8.098411e-001	-1.890639e-003	0	-8.088588e-001	-9.512395e-001	-3.099401e-001	5.866493e-001	9.999982e-001	-1.745455e+001	99	99	1
1	6.032961e-001	-2.720149e-001	-9.315110e-001	-8.521306e-001	-9.694151e-002	0	-7.975173e-001	-9.622930e-001	-3.637132e-001	5.233291e-001	9.952900e-001	-1.709091e+001	99	99	1
1	6.183998e-001	-2.351098e-001	-9.091809e-001	-8.895476e-001	-1.912968e-001	0	-7.858637e-001	-9.719688e-001	-4.164014e-001	4.568425e-001	9.815322e-001	-1.672727e+001	99	99	1
1	6.333066e-001	-1.977911e-001	-8.838224e-001	-9.218434e-001	-2.840873e-001	0	-7.739010e-001	-9.802442e-001	-4.678225e-001	3.875625e-001	9.587984e-001	-1.636364e+001	99	99	1
1	6.480092e-001	-1.601131e-001	-8.555034e-001	-9.487981e-001	-3.744502e-001	0	-7.616325e-001	-9.870987e-001	-5.177972e-001	3.158830e-001	9.272470e-001	-16	99	99	1
1	6.625003e-001	-1.221310e-001	-8.243024e-001	-9.702224e-001	-4.615373e-001	0	-7.490616e-001	-9.925140e-001	-5.661497e-001	2.422156e-001	8.871207e-001	-1.563636e+001	99	99	1
1	6.767727e-001	-8.390118e-002	-7.903092e-001	-9.859589e-001	-5.445239e-001	0	-7.361920e-001	-9.964741e-001	-6.127082e-001	1.669882e-001	8.387453e-001	-1.527273e+001	99	99	1
1	6.908193e-001	-4.548086e-002	-7.536238e-001	-9.958835e-001	-6.226165e-001	0	-7.230275e-001	-9.989652e-001	-6.573059e-001	9.064173e-002	7.825270e-001	-1.490909e+001	99	99	1
1	7.046329e-001	-6.928045e-003	-7.143570e-001	-9.999071e-001	-6.950614e-001	0	-7.095721e-001	-9.999760e-001	-6.997814e-001	1.362784e-002	7.189503e-001	-1.454545e+001	99	99	1
1	7.182066e-001	3.169858e-002	-6.726294e-001	-9.979758e-001	-7.611519e-001	0	-6.958300e-001	-9.994975e-001	-7.399795e-001	-6.359388e-002	6.485736e-001	-1.418182e+001	99	99	1
1	7.315334e-001	7.033972e-002	-6.285714e-001	-9.900723e-001	-8.202364e-001	0	-6.818056e-001	-9.975231e-001	-7.777518e-001	-1.405588e-001	5.720245e-001	-1.381818e+001	99	99	1
1	7.446067e-001	1.089356e-001	-5.823229e-001	-9.762159e-001	-8.717252e-001	0	-6.675035e-001	-9.940488e-001	-8.129576e-001	-2.168003e-001	4.899950e-001	-1.345455e+001	99	99	1
1	7.574195e-001	1.474261e-001	-5.340324e-001	-9.564633e-001	-9.150965e-001	0	-6.529285e-001	-9.890731e-001	-8.454640e-001	-2.918526e-001	4.032348e-001	-1.309091e+001	99	99	1
1	7.699654e-001	1.857509e-001	-4.838570e-001	-9.309080e-001	-9.499030e-001	0	-6.380856e-001	-9.825969e-001	-8.751470e-001	-3.652536e-001	3.125447e-001	-1.272727e+001	99	99	1
1	7.822379e-001	2.238493e-001	-4.319619e-001	-8.996807e-001	-9.757765e-001	0	-6.229798e-001	-9.746238e-001	-9.018918e-001	-4.365485e-001	2.187696e-001	-1.236364e+001	99	99	1
1	7.942305e-001	2.616609e-001	-3.785192e-001	-8.629483e-001	-9.924326e-001	0	-6.076166e-001	-9.651599e-001	-9.255934e-001	-5.052922e-001	1.227898e-001	-12	99	99	1
1	8.059370e-001	2.991251e-001	-3.237082e-001	-8.209135e-001	-9.996744e-001	0	-5.920014e-001	-9.542139e-001	-9.461569e-001	-5.710526e-001	2.551344e-002	-1.163636e+001	99	99	1
